ID,timepoint,subject,BOLD signal,ROI
,3.636363636,19,-2.647186898,IPS
,3.636363636,0,2.96794511,AG
,3.636363636,1,2.899732154,AG
,3.636363636,2,4.736819862,AG
,3.636363636,3,2.656688932,AG
,3.636363636,4,4.122670542,AG
,3.636363636,5,2.331707434,AG
,3.636363636,6,3.818834773,AG
,3.636363636,7,2.825060841,AG
,3.636363636,8,1.564546542,AG
,3.636363636,9,0.223817373,AG
,3.636363636,10,0.835135077,AG
,3.636363636,11,2.855376516,AG
,3.636363636,12,2.005191253,AG
,3.636363636,13,0.845023401,AG
,3.636363636,14,3.348393023,AG
,3.636363636,15,2.464159121,AG
,3.636363636,16,4.641775824,AG
,3.636363636,17,1.448598173,AG
,3.636363636,18,2.834785037,AG
,3.636363636,19,3.311255061,AG
,3.636363636,0,0.974107095,V1
,3.636363636,1,-0.588895128,V1
,3.636363636,2,1.099951461,V1
,3.636363636,3,2.661890235,V1
,3.636363636,4,1.64034755,V1
,3.636363636,5,-2.380138763,V1
,3.636363636,6,0.010881348,V1
,3.636363636,7,-1.894765429,V1
,3.636363636,8,1.638678338,V1
,3.636363636,9,-1.519699603,V1
,3.636363636,10,-1.186916524,V1
,3.636363636,11,2.062066471,V1
,3.636363636,12,2.146375917,V1
,3.636363636,13,-1.171046835,V1
,3.636363636,14,1.514345724,V1
,3.636363636,15,-0.146893731,V1
,3.636363636,16,0.611911264,V1
,3.636363636,17,1.14771654,V1
,3.636363636,18,0.355270034,V1
,3.636363636,19,-0.263717059,V1
,3.737373737,0,-1.149911649,IPS
,3.737373737,1,-2.077712798,IPS
,3.737373737,2,-1.448649425,IPS
,3.737373737,3,-0.848536006,IPS
,3.737373737,4,-2.558336982,IPS
,3.737373737,5,-1.737054101,IPS
,3.737373737,6,1.879389723,IPS
,3.737373737,7,-1.583175676,IPS
,3.737373737,8,-0.116262058,IPS
,3.737373737,9,1.163808248,IPS
,3.737373737,10,0.948013607,IPS
,3.737373737,11,-1.976476887,IPS
,3.737373737,12,2.110076204,IPS
,3.737373737,13,3.166569988,IPS
,3.737373737,14,1.227994824,IPS
,3.737373737,15,-2.400042354,IPS
,3.737373737,16,1.653641387,IPS
,3.737373737,17,2.108080778,IPS
,3.737373737,18,-0.355236037,IPS
,3.737373737,19,-2.56851639,IPS
,3.737373737,0,2.984497152,AG
,3.737373737,1,2.916284196,AG
,3.737373737,2,4.753371905,AG
,3.737373737,3,2.673240974,AG
,3.737373737,4,4.139222584,AG
,3.737373737,5,2.348259477,AG
,3.737373737,6,3.835386815,AG
,3.737373737,7,2.841612884,AG
,3.737373737,8,1.581098584,AG
,3.737373737,9,0.240369416,AG
,3.737373737,10,0.851687119,AG
,3.737373737,11,2.871928559,AG
,3.737373737,12,2.021743295,AG
,3.737373737,13,0.861575444,AG
,3.737373737,14,3.364945065,AG
,3.737373737,15,2.480711164,AG
,3.737373737,16,4.658327867,AG
,3.737373737,17,1.465150215,AG
,3.737373737,18,2.851337079,AG
,3.737373737,19,3.327807103,AG
,3.737373737,0,0.918742406,V1
,3.737373737,1,-0.644259818,V1
,3.737373737,2,1.044586771,V1
,3.737373737,3,2.606525545,V1
,3.737373737,4,1.58498286,V1
,3.737373737,5,-2.435503452,V1
,3.737373737,6,-0.044483341,V1
,3.737373737,7,-1.950130119,V1
,3.737373737,8,1.583313648,V1
,3.737373737,9,-1.575064293,V1
,3.737373737,10,-1.242281214,V1
,3.737373737,11,2.006701781,V1
,3.737373737,12,2.091011227,V1
,3.737373737,13,-1.226411525,V1
,3.737373737,14,1.458981034,V1
,3.737373737,15,-0.202258421,V1
,3.737373737,16,0.556546574,V1
,3.737373737,17,1.09235185,V1
,3.737373737,18,0.299905344,V1
,3.737373737,19,-0.319081749,V1
,3.838383838,0,-1.072474525,IPS
,3.838383838,1,-2.000275674,IPS
,3.838383838,2,-1.371212301,IPS
,3.838383838,3,-0.771098882,IPS
,3.838383838,4,-2.480899858,IPS
,3.838383838,5,-1.659616977,IPS
,3.838383838,6,1.956826848,IPS
,3.838383838,7,-1.505738552,IPS
,3.838383838,8,-0.038824933,IPS
,3.838383838,9,1.241245373,IPS
,3.838383838,10,1.025450731,IPS
,3.838383838,11,-1.899039763,IPS
,3.838383838,12,2.187513328,IPS
,3.838383838,13,3.244007113,IPS
,3.838383838,14,1.305431948,IPS
,3.838383838,15,-2.32260523,IPS
,3.838383838,16,1.731078512,IPS
,3.838383838,17,2.185517903,IPS
,3.838383838,18,-0.277798912,IPS
,3.838383838,19,-2.491079265,IPS
,3.838383838,0,2.99549233,AG
,3.838383838,1,2.927279374,AG
,3.838383838,2,4.764367083,AG
,3.838383838,3,2.684236152,AG
,3.838383838,4,4.150217762,AG
,3.838383838,5,2.359254655,AG
,3.838383838,6,3.846381993,AG
,3.838383838,7,2.852608062,AG
,3.838383838,8,1.592093762,AG
,3.838383838,9,0.251364594,AG
,3.838383838,10,0.862682297,AG
,3.838383838,11,2.882923737,AG
,3.838383838,12,2.032738473,AG
,3.838383838,13,0.872570622,AG
,3.838383838,14,3.375940243,AG
,3.838383838,15,2.491706342,AG
,3.838383838,16,4.669323045,AG
,3.838383838,17,1.476145393,AG
,3.838383838,18,2.862332257,AG
,3.838383838,19,3.338802281,AG
,3.838383838,0,0.863956621,V1
,3.838383838,1,-0.699045603,V1
,3.838383838,2,0.989800986,V1
,3.838383838,3,2.55173976,V1
,3.838383838,4,1.530197075,V1
,3.838383838,5,-2.490289237,V1
,3.838383838,6,-0.099269126,V1
,3.838383838,7,-2.004915904,V1
,3.838383838,8,1.528527863,V1
,3.838383838,9,-1.629850078,V1
,3.838383838,10,-1.297066999,V1
,3.838383838,11,1.951915996,V1
,3.838383838,12,2.036225442,V1
,3.838383838,13,-1.28119731,V1
,3.838383838,14,1.404195249,V1
,3.838383838,15,-0.257044206,V1
,3.838383838,16,0.501760789,V1
,3.838383838,17,1.037566065,V1
,3.838383838,18,0.245119559,V1
,3.838383838,19,-0.373867534,V1
,3.939393939,0,-0.996548929,IPS
,3.939393939,1,-1.924350077,IPS
,3.939393939,2,-1.295286705,IPS
,3.939393939,3,-0.695173286,IPS
,3.939393939,4,-2.404974262,IPS
,3.939393939,5,-1.58369138,IPS
,3.939393939,6,2.032752444,IPS
,3.939393939,7,-1.429812956,IPS
,3.939393939,8,0.037100663,IPS
,3.939393939,9,1.317170969,IPS
,3.939393939,10,1.101376328,IPS
,3.939393939,11,-1.823114166,IPS
,3.939393939,12,2.263438924,IPS
,3.939393939,13,3.319932709,IPS
,3.939393939,14,1.381357544,IPS
,3.939393939,15,-2.246679633,IPS
,3.939393939,16,1.807004108,IPS
,3.939393939,17,2.261443499,IPS
,3.939393939,18,-0.201873316,IPS
,3.939393939,19,-2.415153669,IPS
,3.939393939,0,3.001131258,AG
,3.939393939,1,2.932918301,AG
,3.939393939,2,4.77000601,AG
,3.939393939,3,2.68987508,AG
,3.939393939,4,4.15585669,AG
,3.939393939,5,2.364893582,AG
,3.939393939,6,3.852020921,AG
,3.939393939,7,2.858246989,AG
,3.939393939,8,1.59773269,AG
,3.939393939,9,0.257003521,AG
,3.939393939,10,0.868321225,AG
,3.939393939,11,2.888562664,AG
,3.939393939,12,2.038377401,AG
,3.939393939,13,0.878209549,AG
,3.939393939,14,3.381579171,AG
,3.939393939,15,2.497345269,AG
,3.939393939,16,4.674961972,AG
,3.939393939,17,1.48178432,AG
,3.939393939,18,2.867971185,AG
,3.939393939,19,3.344441209,AG
,3.939393939,0,0.810048754,V1
,3.939393939,1,-0.75295347,V1
,3.939393939,2,0.935893119,V1
,3.939393939,3,2.497831894,V1
,3.939393939,4,1.476289209,V1
,3.939393939,5,-2.544197104,V1
,3.939393939,6,-0.153176993,V1
,3.939393939,7,-2.05882377,V1
,3.939393939,8,1.474619997,V1
,3.939393939,9,-1.683757945,V1
,3.939393939,10,-1.350974865,V1
,3.939393939,11,1.898008129,V1
,3.939393939,12,1.982317576,V1
,3.939393939,13,-1.335105177,V1
,3.939393939,14,1.350287383,V1
,3.939393939,15,-0.310952072,V1
,3.939393939,16,0.447852922,V1
,3.939393939,17,0.983658199,V1
,3.939393939,18,0.191211693,V1
,3.939393939,19,-0.4277754,V1
,4.04040404,0,-0.922368449,IPS
,4.04040404,1,-1.850169598,IPS
,4.04040404,2,-1.221106225,IPS
,4.04040404,3,-0.620992806,IPS
,4.04040404,4,-2.330793782,IPS
,4.04040404,5,-1.509510901,IPS
,4.04040404,6,2.106932924,IPS
,4.04040404,7,-1.355632476,IPS
,4.04040404,8,0.111281143,IPS
,4.04040404,9,1.391351449,IPS
,4.04040404,10,1.175556807,IPS
,4.04040404,11,-1.748933687,IPS
,4.04040404,12,2.337619404,IPS
,4.04040404,13,3.394113188,IPS
,4.04040404,14,1.455538024,IPS
,4.04040404,15,-2.172499154,IPS
,4.04040404,16,1.881184588,IPS
,4.04040404,17,2.335623979,IPS
,4.04040404,18,-0.127692836,IPS
,4.04040404,19,-2.34097319,IPS
,4.04040404,0,3.001641251,AG
,4.04040404,1,2.933428295,AG
,4.04040404,2,4.770516003,AG
,4.04040404,3,2.690385073,AG
,4.04040404,4,4.156366683,AG
,4.04040404,5,2.365403575,AG
,4.04040404,6,3.852530914,AG
,4.04040404,7,2.858756982,AG
,4.04040404,8,1.598242683,AG
,4.04040404,9,0.257513514,AG
,4.04040404,10,0.868831218,AG
,4.04040404,11,2.889072657,AG
,4.04040404,12,2.038887394,AG
,4.04040404,13,0.878719542,AG
,4.04040404,14,3.382089164,AG
,4.04040404,15,2.497855262,AG
,4.04040404,16,4.675471965,AG
,4.04040404,17,1.482294314,AG
,4.04040404,18,2.868481178,AG
,4.04040404,19,3.344951202,AG
,4.04040404,0,0.757304407,V1
,4.04040404,1,-0.805697816,V1
,4.04040404,2,0.883148773,V1
,4.04040404,3,2.445087547,V1
,4.04040404,4,1.423544862,V1
,4.04040404,5,-2.59694145,V1
,4.04040404,6,-0.20592134,V1
,4.04040404,7,-2.111568117,V1
,4.04040404,8,1.42187565,V1
,4.04040404,9,-1.736502291,V1
,4.04040404,10,-1.403719212,V1
,4.04040404,11,1.845263783,V1
,4.04040404,12,1.929573229,V1
,4.04040404,13,-1.387849523,V1
,4.04040404,14,1.297543036,V1
,4.04040404,15,-0.363696419,V1
,4.04040404,16,0.395108576,V1
,4.04040404,17,0.930913852,V1
,4.04040404,18,0.138467346,V1
,4.04040404,19,-0.480519747,V1
,4.141414141,0,-0.850126166,IPS
,4.141414141,1,-1.777927314,IPS
,4.141414141,2,-1.148863942,IPS
,4.141414141,3,-0.548750522,IPS
,4.141414141,4,-2.258551499,IPS
,4.141414141,5,-1.437268617,IPS
,4.141414141,6,2.179175207,IPS
,4.141414141,7,-1.283390193,IPS
,4.141414141,8,0.183523426,IPS
,4.141414141,9,1.463593732,IPS
,4.141414141,10,1.247799091,IPS
,4.141414141,11,-1.676691403,IPS
,4.141414141,12,2.409861687,IPS
,4.141414141,13,3.466355472,IPS
,4.141414141,14,1.527780308,IPS
,4.141414141,15,-2.10025687,IPS
,4.141414141,16,1.953426871,IPS
,4.141414141,17,2.407866262,IPS
,4.141414141,18,-0.055450553,IPS
,4.141414141,19,-2.268730906,IPS
,4.141414141,0,2.997271499,AG
,4.141414141,1,2.929058542,AG
,4.141414141,2,4.766146251,AG
,4.141414141,3,2.686015321,AG
,4.141414141,4,4.151996931,AG
,4.141414141,5,2.361033823,AG
,4.141414141,6,3.848161162,AG
,4.141414141,7,2.85438723,AG
,4.141414141,8,1.593872931,AG
,4.141414141,9,0.253143762,AG
,4.141414141,10,0.864461466,AG
,4.141414141,11,2.884702905,AG
,4.141414141,12,2.034517642,AG
,4.141414141,13,0.87434979,AG
,4.141414141,14,3.377719412,AG
,4.141414141,15,2.49348551,AG
,4.141414141,16,4.671102213,AG
,4.141414141,17,1.477924561,AG
,4.141414141,18,2.864111426,AG
,4.141414141,19,3.34058145,AG
,4.141414141,0,0.705993489,V1
,4.141414141,1,-0.857008735,V1
,4.141414141,2,0.831837854,V1
,4.141414141,3,2.393776629,V1
,4.141414141,4,1.372233943,V1
,4.141414141,5,-2.648252369,V1
,4.141414141,6,-0.257232258,V1
,4.141414141,7,-2.162879035,V1
,4.141414141,8,1.370564732,V1
,4.141414141,9,-1.78781321,V1
,4.141414141,10,-1.45503013,V1
,4.141414141,11,1.793952864,V1
,4.141414141,12,1.878262311,V1
,4.141414141,13,-1.439160442,V1
,4.141414141,14,1.246232118,V1
,4.141414141,15,-0.415007337,V1
,4.141414141,16,0.343797657,V1
,4.141414141,17,0.879602934,V1
,4.141414141,18,0.087156428,V1
,4.141414141,19,-0.531830665,V1
,4.242424242,0,-0.779978515,IPS
,4.242424242,1,-1.707779664,IPS
,4.242424242,2,-1.078716291,IPS
,4.242424242,3,-0.478602872,IPS
,4.242424242,4,-2.188403848,IPS
,4.242424242,5,-1.367120967,IPS
,4.242424242,6,2.249322858,IPS
,4.242424242,7,-1.213242542,IPS
,4.242424242,8,0.253671077,IPS
,4.242424242,9,1.533741383,IPS
,4.242424242,10,1.317946741,IPS
,4.242424242,11,-1.606543753,IPS
,4.242424242,12,2.480009338,IPS
,4.242424242,13,3.536503123,IPS
,4.242424242,14,1.597927958,IPS
,4.242424242,15,-2.03010922,IPS
,4.242424242,16,2.023574522,IPS
,4.242424242,17,2.478013913,IPS
,4.242424242,18,0.014697098,IPS
,4.242424242,19,-2.198583255,IPS
,4.242424242,0,2.988288541,AG
,4.242424242,1,2.920075585,AG
,4.242424242,2,4.757163293,AG
,4.242424242,3,2.677032363,AG
,4.242424242,4,4.143013973,AG
,4.242424242,5,2.352050865,AG
,4.242424242,6,3.839178204,AG
,4.242424242,7,2.845404272,AG
,4.242424242,8,1.584889973,AG
,4.242424242,9,0.244160804,AG
,4.242424242,10,0.855478508,AG
,4.242424242,11,2.875719947,AG
,4.242424242,12,2.025534684,AG
,4.242424242,13,0.865366832,AG
,4.242424242,14,3.368736454,AG
,4.242424242,15,2.484502552,AG
,4.242424242,16,4.662119255,AG
,4.242424242,17,1.468941604,AG
,4.242424242,18,2.855128468,AG
,4.242424242,19,3.331598492,AG
,4.242424242,0,0.656368293,V1
,4.242424242,1,-0.906633931,V1
,4.242424242,2,0.782212658,V1
,4.242424242,3,2.344151432,V1
,4.242424242,4,1.322608747,V1
,4.242424242,5,-2.697877565,V1
,4.242424242,6,-0.306857454,V1
,4.242424242,7,-2.212504232,V1
,4.242424242,8,1.320939536,V1
,4.242424242,9,-1.837438406,V1
,4.242424242,10,-1.504655326,V1
,4.242424242,11,1.744327668,V1
,4.242424242,12,1.828637115,V1
,4.242424242,13,-1.488785638,V1
,4.242424242,14,1.196606922,V1
,4.242424242,15,-0.464632533,V1
,4.242424242,16,0.294172461,V1
,4.242424242,17,0.829977738,V1
,4.242424242,18,0.037531231,V1
,4.242424242,19,-0.581455862,V1
,4.343434343,0,-0.712048959,IPS
,4.343434343,1,-1.639850107,IPS
,4.343434343,2,-1.010786735,IPS
,4.343434343,3,-0.410673316,IPS
,4.343434343,4,-2.120474292,IPS
,4.343434343,5,-1.29919141,IPS
,4.343434343,6,2.317252414,IPS
,4.343434343,7,-1.145312986,IPS
,4.343434343,8,0.321600633,IPS
,4.343434343,9,1.601670939,IPS
,4.343434343,10,1.385876298,IPS
,4.343434343,11,-1.538614196,IPS
,4.343434343,12,2.547938894,IPS
,4.343434343,13,3.604432679,IPS
,4.343434343,14,1.665857514,IPS
,4.343434343,15,-1.962179663,IPS
,4.343434343,16,2.091504078,IPS
,4.343434343,17,2.545943469,IPS
,4.343434343,18,0.082626654,IPS
,4.343434343,19,-2.130653699,IPS
,4.343434343,0,2.974972075,AG
,4.343434343,1,2.906759119,AG
,4.343434343,2,4.743846827,AG
,4.343434343,3,2.663715897,AG
,4.343434343,4,4.129697507,AG
,4.343434343,5,2.338734399,AG
,4.343434343,6,3.825861738,AG
,4.343434343,7,2.832087806,AG
,4.343434343,8,1.571573507,AG
,4.343434343,9,0.230844338,AG
,4.343434343,10,0.842162042,AG
,4.343434343,11,2.862403481,AG
,4.343434343,12,2.012218218,AG
,4.343434343,13,0.852050366,AG
,4.343434343,14,3.355419988,AG
,4.343434343,15,2.471186086,AG
,4.343434343,16,4.648802789,AG
,4.343434343,17,1.455625138,AG
,4.343434343,18,2.841812002,AG
,4.343434343,19,3.318282026,AG
,4.343434343,0,0.608661933,V1
,4.343434343,1,-0.954340291,V1
,4.343434343,2,0.734506298,V1
,4.343434343,3,2.296445073,V1
,4.343434343,4,1.274902388,V1
,4.343434343,5,-2.745583925,V1
,4.343434343,6,-0.354563814,V1
,4.343434343,7,-2.260210591,V1
,4.343434343,8,1.273233176,V1
,4.343434343,9,-1.885144766,V1
,4.343434343,10,-1.552361686,V1
,4.343434343,11,1.696621308,V1
,4.343434343,12,1.780930755,V1
,4.343434343,13,-1.536491998,V1
,4.343434343,14,1.148900562,V1
,4.343434343,15,-0.512338893,V1
,4.343434343,16,0.246466101,V1
,4.343434343,17,0.782271378,V1
,4.343434343,18,-0.010175128,V1
,4.343434343,19,-0.629162221,V1
,4.444444444,0,-0.646431436,IPS
,4.444444444,1,-1.574232585,IPS
,4.444444444,2,-0.945169212,IPS
,4.444444444,3,-0.345055793,IPS
,4.444444444,4,-2.054856769,IPS
,4.444444444,5,-1.233573888,IPS
,4.444444444,6,2.382869936,IPS
,4.444444444,7,-1.079695463,IPS
,4.444444444,8,0.387218156,IPS
,4.444444444,9,1.667288461,IPS
,4.444444444,10,1.45149382,IPS
,4.444444444,11,-1.472996674,IPS
,4.444444444,12,2.613556417,IPS
,4.444444444,13,3.670050201,IPS
,4.444444444,14,1.731475037,IPS
,4.444444444,15,-1.896562141,IPS
,4.444444444,16,2.157121601,IPS
,4.444444444,17,2.611560992,IPS
,4.444444444,18,0.148244176,IPS
,4.444444444,19,-2.065036177,IPS
,4.444444444,0,2.957611105,AG
,4.444444444,1,2.889398148,AG
,4.444444444,2,4.726485857,AG
,4.444444444,3,2.646354927,AG
,4.444444444,4,4.112336537,AG
,4.444444444,5,2.321373429,AG
,4.444444444,6,3.808500768,AG
,4.444444444,7,2.814726836,AG
,4.444444444,8,1.554212537,AG
,4.444444444,9,0.213483368,AG
,4.444444444,10,0.824801072,AG
,4.444444444,11,2.845042511,AG
,4.444444444,12,1.994857248,AG
,4.444444444,13,0.834689396,AG
,4.444444444,14,3.338059018,AG
,4.444444444,15,2.453825116,AG
,4.444444444,16,4.631441819,AG
,4.444444444,17,1.438264167,AG
,4.444444444,18,2.824451032,AG
,4.444444444,19,3.300921056,AG
,4.444444444,0,0.56308712,V1
,4.444444444,1,-0.999915104,V1
,4.444444444,2,0.688931485,V1
,4.444444444,3,2.250870259,V1
,4.444444444,4,1.229327574,V1
,4.444444444,5,-2.791158738,V1
,4.444444444,6,-0.400138627,V1
,4.444444444,7,-2.305785405,V1
,4.444444444,8,1.227658363,V1
,4.444444444,9,-1.930719579,V1
,4.444444444,10,-1.5979365,V1
,4.444444444,11,1.651046495,V1
,4.444444444,12,1.735355941,V1
,4.444444444,13,-1.582066811,V1
,4.444444444,14,1.103325748,V1
,4.444444444,15,-0.557913707,V1
,4.444444444,16,0.200891288,V1
,4.444444444,17,0.736696565,V1
,4.444444444,18,-0.055749942,V1
,4.444444444,19,-0.674737035,V1
,4.545454545,0,-0.583193598,IPS
,4.545454545,1,-1.510994747,IPS
,4.545454545,2,-0.881931374,IPS
,4.545454545,3,-0.281817955,IPS
,4.545454545,4,-1.991618931,IPS
,4.545454545,5,-1.17033605,IPS
,4.545454545,6,2.446107775,IPS
,4.545454545,7,-1.016457625,IPS
,4.545454545,8,0.450455994,IPS
,4.545454545,9,1.7305263,IPS
,4.545454545,10,1.514731659,IPS
,4.545454545,11,-1.409758836,IPS
,4.545454545,12,2.676794255,IPS
,4.545454545,13,3.73328804,IPS
,4.545454545,14,1.794712875,IPS
,4.545454545,15,-1.833324303,IPS
,4.545454545,16,2.220359439,IPS
,4.545454545,17,2.67479883,IPS
,4.545454545,18,0.211482015,IPS
,4.545454545,19,-2.001798338,IPS
,4.545454545,0,2.936500437,AG
,4.545454545,1,2.868287481,AG
,4.545454545,2,4.705375189,AG
,4.545454545,3,2.625244259,AG
,4.545454545,4,4.091225869,AG
,4.545454545,5,2.300262761,AG
,4.545454545,6,3.7873901,AG
,4.545454545,7,2.793616168,AG
,4.545454545,8,1.533101869,AG
,4.545454545,9,0.1923727,AG
,4.545454545,10,0.803690404,AG
,4.545454545,11,2.823931843,AG
,4.545454545,12,1.97374658,AG
,4.545454545,13,0.813578728,AG
,4.545454545,14,3.31694835,AG
,4.545454545,15,2.432714448,AG
,4.545454545,16,4.610331151,AG
,4.545454545,17,1.4171535,AG
,4.545454545,18,2.803340364,AG
,4.545454545,19,3.279810388,AG
,4.545454545,0,0.519835261,V1
,4.545454545,1,-1.043166963,V1
,4.545454545,2,0.645679626,V1
,4.545454545,3,2.207618401,V1
,4.545454545,4,1.186075716,V1
,4.545454545,5,-2.834410597,V1
,4.545454545,6,-0.443390486,V1
,4.545454545,7,-2.349037263,V1
,4.545454545,8,1.184406504,V1
,4.545454545,9,-1.973971437,V1
,4.545454545,10,-1.641188358,V1
,4.545454545,11,1.607794637,V1
,4.545454545,12,1.692104083,V1
,4.545454545,13,-1.625318669,V1
,4.545454545,14,1.06007389,V1
,4.545454545,15,-0.601165565,V1
,4.545454545,16,0.15763943,V1
,4.545454545,17,0.693444706,V1
,4.545454545,18,-0.0990018,V1
,4.545454545,19,-0.717988893,V1
,4.646464646,0,-0.522379813,IPS
,4.646464646,1,-1.450180962,IPS
,4.646464646,2,-0.821117589,IPS
,4.646464646,3,-0.22100417,IPS
,4.646464646,4,-1.930805146,IPS
,4.646464646,5,-1.109522265,IPS
,4.646464646,6,2.506921559,IPS
,4.646464646,7,-0.95564384,IPS
,4.646464646,8,0.511269778,IPS
,4.646464646,9,1.791340084,IPS
,4.646464646,10,1.575545443,IPS
,4.646464646,11,-1.348945051,IPS
,4.646464646,12,2.73760804,IPS
,4.646464646,13,3.794101824,IPS
,4.646464646,14,1.85552666,IPS
,4.646464646,15,-1.772510518,IPS
,4.646464646,16,2.281173223,IPS
,4.646464646,17,2.735612614,IPS
,4.646464646,18,0.272295799,IPS
,4.646464646,19,-1.940984554,IPS
,4.646464646,0,2.91193752,AG
,4.646464646,1,2.843724563,AG
,4.646464646,2,4.680812272,AG
,4.646464646,3,2.600681342,AG
,4.646464646,4,4.066662952,AG
,4.646464646,5,2.275699844,AG
,4.646464646,6,3.762827183,AG
,4.646464646,7,2.769053251,AG
,4.646464646,8,1.508538952,AG
,4.646464646,9,0.167809783,AG
,4.646464646,10,0.779127487,AG
,4.646464646,11,2.799368926,AG
,4.646464646,12,1.949183663,AG
,4.646464646,13,0.789015811,AG
,4.646464646,14,3.292385433,AG
,4.646464646,15,2.408151531,AG
,4.646464646,16,4.585768234,AG
,4.646464646,17,1.392590582,AG
,4.646464646,18,2.778777447,AG
,4.646464646,19,3.255247471,AG
,4.646464646,0,0.479075875,V1
,4.646464646,1,-1.083926348,V1
,4.646464646,2,0.604920241,V1
,4.646464646,3,2.166859015,V1
,4.646464646,4,1.14531633,V1
,4.646464646,5,-2.875169982,V1
,4.646464646,6,-0.484149872,V1
,4.646464646,7,-2.389796649,V1
,4.646464646,8,1.143647118,V1
,4.646464646,9,-2.014730823,V1
,4.646464646,10,-1.681947744,V1
,4.646464646,11,1.567035251,V1
,4.646464646,12,1.651344697,V1
,4.646464646,13,-1.666078055,V1
,4.646464646,14,1.019314504,V1
,4.646464646,15,-0.641924951,V1
,4.646464646,16,0.116880044,V1
,4.646464646,17,0.65268532,V1
,4.646464646,18,-0.139761186,V1
,4.646464646,19,-0.758748279,V1
,4.747474747,0,-0.464013959,IPS
,4.747474747,1,-1.391815107,IPS
,4.747474747,2,-0.762751735,IPS
,4.747474747,3,-0.162638315,IPS
,4.747474747,4,-1.872439291,IPS
,4.747474747,5,-1.05115641,IPS
,4.747474747,6,2.565287414,IPS
,4.747474747,7,-0.897277985,IPS
,4.747474747,8,0.569635633,IPS
,4.747474747,9,1.849705939,IPS
,4.747474747,10,1.633911298,IPS
,4.747474747,11,-1.290579196,IPS
,4.747474747,12,2.795973894,IPS
,4.747474747,13,3.852467679,IPS
,4.747474747,14,1.913892515,IPS
,4.747474747,15,-1.714144663,IPS
,4.747474747,16,2.339539078,IPS
,4.747474747,17,2.793978469,IPS
